Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Humidity,Soil,NPK_Sum,PH_Stress,Rain_Temp_Balance,Crop,Fertilizer,Remark
23.90889519,0.749254296,70.07583727,3.908612908,53.17368731,51.00834398,46.2362254,1.397928764,63.71273017810776,Peaty Soil,150.41825669,2.591387092,2.9309525477074123,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
20.83737987,0.509690278,43.29417833,7.29657129,51.67288037,111.5774156,67.84942934,0.635279088,58.45159014845432,Neutral Soil,231.09972531,0.29657129000000015,2.0777169970554463,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
23.29157111,0.676164616,51.94143722,6.833114796,35.52771842,73.92169521,48.33675116,1.02736068,73.4922439622404,Loamy Soil,157.78616479,0.0,2.2300529652849166,Lentil,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
20.48757124,0.642942184,36.36972418,7.618942906,53.03950432,63.12714201,52.48377871,0.529374958,61.59996076100261,Alkaline Soil,168.65042504,0.618942906,1.7752091623721424,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
28.43703967,0.58233062,44.89682711,6.920411602,55.58065897,126.9684763,140.4453437,2.351041219,56.9823212382558,Neutral Soil,322.99447897000005,0.0,1.578815081703615,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
24.74788918,0.706193758,48.1466581,7.131716298,54.29558001,149.4648059,148.4003435,2.328317027,55.62738934796101,Loamy Soil,352.16072941,0.13171629799999973,1.9454854411951106,Lentil,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
24.68541184,0.439256257,39.9996948,6.736615948,52.34422003,72.96798349,159.5640307,0.741527315,63.33140019727834,Neutral Soil,284.87623422,0.0,1.620377859573924,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
24.18413877,0.496376492,46.43100996,6.537505909,52.8364459,73.74510437,49.27149911,1.037794784,52.66971333453772,Acidic Soil,175.85304938000002,0.0,1.9198951181009947,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
22.47156661,0.588119277,29.45803697,6.927599506,54.84013573,142.785705,112.5353261,0.675787572,72.10168554904895,Loamy Soil,310.16116683,0.0,1.310902683433338,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
20.88048634,0.716351252,26.80620582,6.78465932,52.23804364,114.4253264,63.65138169,0.640564756,53.90041762262001,Loamy Soil,230.31475173,0.0,1.2837922155408952,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
28.08600075,0.606949397,63.49585678,6.025946455,54.44221828,47.07747733,49.51823351,0.878305893,62.67866248714534,Acidic Soil,151.03792912,0.4740535450000003,2.260765330927366,Lentil,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
25.1945411,0.484815219,56.4416975,6.762958621,54.6353675,90.62858481,59.3490423,0.97058367,60.30614086964282,Neutral Soil,204.61299461000002,0.0,2.2402351872961876,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
26.25014074,0.577857564,32.64591673,6.566216839,52.16650671,70.52875593,47.7795517,1.085193079,73.26141829930523,Acidic Soil,170.47481434000002,0.0,1.243647302822042,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
22.73220949,0.776582082,40.00940891,7.158191385,51.56160791,82.35138752,55.96605297,1.388102052,74.41985056371031,Loamy Soil,189.8790484,0.1581913850000003,1.7600316822524584,Lentil,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
29.48644621,0.472845798,12.26297272,7.457514057,52.49470389,66.48068296,52.88932756,0.529038019,53.01937010667717,Alkaline Soil,171.86471440999998,0.45751405700000003,0.41588506911494644,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
23.56639217,0.772724861,45.28461871,6.957242844,52.60493876,123.3947317,73.97029899,1.122446551,62.749622464842034,Loamy Soil,249.96996945,0.0,1.9215762168146926,Lentil,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
22.24310282,0.608199026,73.39913079,8.82843282,55.76164893,141.1450291,141.9905469,0.559782437,68.76229192209726,Loamy Soil,338.89722493,1.8284328199999997,3.2998602480946495,Lentil,Gypsum,"Corrects alkaline soil, adds calcium and sulfur. Prefer this to lower soil pH and enhance soil structure."
19.61853068,0.772877987,32.88847942,6.813961041,52.32362275,93.93312188,68.76916148,2.002528854,72.64959574819433,Loamy Soil,215.02590611,0.0,1.6763987046964723,Lentil,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
20.71585889,0.454911997,33.74154868,6.870671938,53.81550023,94.88034153,59.11823759,2.068540012,65.7735414751219,Neutral Soil,207.81407935000001,0.0,1.6287786501716224,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
28.77427141,0.972361206,34.13062302,6.723519286,53.8449174,72.13440274,41.59278216,1.798926926,71.93762660446686,Loamy Soil,167.57210229999998,0.0,1.186150729367851,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
27.3060013,0.556275755,42.17156158,6.681525825,35.52771842,67.20123795,48.78908311,1.968902837,74.35570506156951,Neutral Soil,151.51803948,0.0,1.5444063419128309,Lentil,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
27.83354843,0.723873703,56.54556639,6.774718052,52.94381657,81.14084143,51.84154531,0.98482552,61.8309913383862,Loamy Soil,185.92620331,0.0,2.0315615356126546,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
19.1109755,0.428961586,58.11172978,6.708987346,51.45866449,131.6452987,137.8909226,1.480696262,60.16390361962548,Neutral Soil,320.99488579,0.0,3.0407516235892826,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
23.99952527,0.433113676,40.06754446,7.14083923,49.3226551,58.26993807,44.53571433,2.336027495,74.185140022946,Neutral Soil,152.1283075,0.1408392300000001,1.6695140428500652,Lentil,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
24.47687421,0.780287962,36.42126109,7.036773947,53.86401146,154.4072633,90.29301611,1.475020533,55.10362343992839,Loamy Soil,298.56429087000004,0.03677394700000036,1.487986610443916,Lentil,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
26.12992159,0.46306268,306.0816006,7.673195392,53.78518559,40.25577044,45.48794795,1.259874369,55.17805579908872,Peaty Soil,139.52890398,0.6731953920000002,11.713835403055262,Lentil,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
17.20048773,0.712250294,44.6595052,6.379291508,52.61465276,58.07297987,49.8436107,1.948504755,63.3694446896263,Peaty Soil,160.53124333,0.12070849200000033,2.5964092356583426,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
17.68219262,0.687418569,56.92345184,5.894152959,55.00440787,62.37154931,52.58460453,2.012154659,61.66707290837144,Acidic Soil,169.96056171,0.6058470409999996,3.2192530113949185,Lentil,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
23.28079519,0.754438015,42.28347443,7.649560397,54.10067926,65.8067526,50.03291472,0.796629304,60.73262705262771,Peaty Soil,169.94034658,0.6495603970000001,1.816238409595321,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
24.72034727,0.438626877,37.8673131,6.572646442,53.71735364,84.20424509,51.64484186,0.721875458,69.87514744803669,Neutral Soil,189.56644059,0.0,1.53182771610797,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
25.70167023,0.428817406,26.24082873,7.277683086,50.30373787,135.8564117,99.74879725,1.081362258,74.83563280052894,Neutral Soil,285.90894682,0.2776830859999997,1.0209775666396448,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
29.33319321,0.754457559,57.51825374,6.210436773,51.57721366,60.38099777,50.50938055,2.45004418,55.0460444635459,Peaty Soil,162.46759198,0.28956322700000037,1.9608589262075773,Lentil,Organic Fertilizer,"Enhances fertility naturally, ideal for peaty soils. Prefer this to improve soil fertility while maintaining organic farming practices."
22.3923192,0.454832449,35.94795167,7.346747577,56.45792851,117.9922622,57.04252753,2.303909473,57.79894219252846,Neutral Soil,231.49271824000002,0.34674757700000036,1.6053697407993364,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
19.83610392,0.553378502,46.67080512,6.606446098,51.47587631,135.1911709,88.65264283,0.553840747,59.15872196995066,Neutral Soil,275.31969004,0.0,2.352821164288395,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
25.87032458,0.619172295,54.83911911,6.057448933,57.70882524,57.58439988,55.88433312,1.920310105,64.13263868729304,Acidic Soil,171.17755824,0.44255106700000013,2.119769272334348,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
27.48554585,0.616593058,44.06691195,6.590034582,52.07805599,81.67476897,52.81887649,1.957021028,69.53822632402841,Acidic Soil,186.57170145,0.0,1.6032758523513186,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
24.0485891,0.746911837,42.80518728,7.723770322,55.73659357,55.87598997,39.920587,1.802164104,55.498965484150425,Peaty Soil,151.53317054000001,0.723770322,1.7799458879689536,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
20.54478151,0.972361206,20.73019635,6.331305506,54.70380767,60.79378747,50.33982774,2.184342158,64.73033879369433,Acidic Soil,165.83742288,0.16869449400000036,1.0090249117475283,Lentil,General Purpose Fertilizer,Suitable for general use across various soil and crop types. Prefer this when no specific deficiency is detected.
23.79839474,0.705258402,68.53097799,6.16282604,55.76064091,56.79988169,53.91095698,1.850996313,72.61527228271402,Peaty Soil,166.47147958,0.33717396000000033,2.87964708286875,Lentil,Organic Fertilizer,"Enhances fertility naturally, ideal for peaty soils. Prefer this to improve soil fertility while maintaining organic farming practices."
19.4786968,0.748374611,25.89744473,7.086932396,53.47513411,132.8319509,127.6595045,0.725646943,70.07232096699855,Loamy Soil,313.96658951,0.08693239599999991,1.3295265589841718,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
24.61335333,0.784471368,38.10120586,7.011987906,51.09994145,105.6862978,66.43028341,0.86018439,56.5224667224293,Loamy Soil,223.21652266,0.011987905999999882,1.547989229633344,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
19.72816408,0.652371034,35.69644713,6.126072782,53.56206708,50.37914724,57.2249473,0.895770667,50.20587110871435,Acidic Soil,161.16616162,0.3739272180000004,1.8094155637213254,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
23.51323939,0.689202366,40.42502042,7.083360957,54.09320316,158.9852842,116.7746611,0.757361538,61.47518248607991,Loamy Soil,329.85314846,0.08336095700000001,1.7192450495439797,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
27.15041623,0.610769385,36.70517265,6.406206914,56.75973583,79.62017443,43.97501309,2.088094934,52.90619516775753,Loamy Soil,180.35492335,0.0937930859999998,1.3519193348292915,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
29.46292681,0.533784548,26.53656021,7.067530936,86.96971052,100.0846107,58.34670537,1.717794121,51.862595723851726,Neutral Soil,245.40102659000001,0.06753093599999982,0.9006763103044209,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
28.19959268,0.504825391,40.87707365,7.470863,60.20104728,87.2227486,57.13773822,1.587654767,64.6248921311447,Neutral Soil,204.56153410000002,0.4708629999999996,1.4495625562347663,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
21.22686639,0.788853344,39.8362135,6.459031064,52.51700316,58.93191188,46.01002883,2.127851582,71.06735063948221,Peaty Soil,157.45894387,0.04096893599999962,1.8766883800977274,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
24.4985771,0.469618879,43.7235021,6.762581638,55.82586549,161.2064586,126.4169136,1.367759488,66.25451180176319,Neutral Soil,343.44923768999996,0.0,1.7847363918943684,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
21.1917213,0.518841733,41.19576763,6.329574862,52.36232299,54.07658917,40.85992632,2.175309144,52.80420089963571,Acidic Soil,147.29883848,0.1704251379999997,1.943955710195188,Lentil,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
28.08945324,0.567819764,44.44742322,7.481020623,49.48663926,70.5416564,159.5640307,2.140954493,53.43350241243826,Peaty Soil,279.59232636,0.48102062300000004,1.5823527371727508,Lentil,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
21.99169974,0.609799541,40.87040974,7.698024505,54.63121575,55.68525879,53.08609155,2.091537105,50.79730862802983,Peaty Soil,163.40256609,0.6980245050000002,1.8584470606272472,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
23.53751398,0.726078043,46.08202118,7.613990949,51.4753019,49.54232067,50.53567433,2.356447434,70.20774201368471,Peaty Soil,151.5532969,0.6139909489999997,1.957811739130829,Lentil,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
25.1935315,0.573399327,149.9727492,6.103679708,64.32391628,53.20511016,62.75574108,0.886124897,88.53114654249097,Acidic Soil,180.28476752,0.3963202920000004,5.952827581952931,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
26.81675213,0.487899769,184.1318992,7.156984257,72.95957615,143.9650817,130.9608478,0.903955811,88.49752003192593,Neutral Soil,347.88550565,0.1569842570000004,6.866301269720539,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
26.87724142,0.438716047,181.282682,3.908612908,70.49012131,71.84979691,73.79855099,1.308208874,85.25553449712594,Acidic Soil,216.13846921,2.591387092,6.74483959001474,Jute,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
22.76889012,0.460062443,194.88416,6.077837836,68.18067797,51.59932623,60.21698098,1.511806068,76.86703735225873,Acidic Soil,179.99698518000002,0.4221621640000004,8.55922967579414,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
28.26974538,0.590555328,205.366538,6.550702715,68.65078924,58.19281301,86.25517305,1.447072094,81.46225463922474,Acidic Soil,213.0987753,0.0,7.264534407348807,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
24.04030489,0.704276191,208.6340432,6.896178377,69.3690593,110.8196881,107.7120036,0.914514901,77.54230970669319,Loamy Soil,287.900751,0.0,8.678510699204365,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
25.27952449,0.769286183,162.4370106,5.877447666,72.25210274,56.34140955,63.94386417,3.241983684,83.39723393762644,Peaty Soil,192.53737646000002,0.6225523339999999,6.425635524285924,Jute,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
27.05963383,0.387737351,182.8673879,7.218769826,72.05493864,122.7507499,140.2857799,1.304572879,77.1116358894149,Neutral Soil,335.09146843999997,0.21876982599999995,6.757940223760967,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
4.011486444,0.379134539,176.9315329,6.602267932,72.55675579,61.59403414,77.76503382,0.864495757,79.00062240904347,Acidic Soil,211.91582375000002,0.0,44.10622729752393,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
27.59727855,0.752150802,173.956773,7.238142054,67.53429141,101.1002687,114.6469557,1.796036259,77.96171578260382,Loamy Soil,283.28151581,0.23814205399999988,6.303403166541579,Jute,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
22.08259354,0.706860913,205.5920507,6.03695988,71.43349166,50.732159,70.61060885,1.506647657,77.60543700039474,Peaty Soil,192.77625951000002,0.4630401199999996,9.310140601356192,Jute,Organic Fertilizer,"Enhances fertility naturally, ideal for peaty soils. Prefer this to improve soil fertility while maintaining organic farming practices."
20.89484645,0.504178543,198.6619411,6.300608452,69.3861646,70.0561022,77.32910752,0.637269638,91.07768536218124,Acidic Soil,216.77137432,0.19939154800000036,9.507700455008608,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
24.29572622,0.478773091,167.17979,7.12068277,71.90614044,152.9539293,150.1621024,0.791850869,91.1506594053791,Neutral Soil,375.02217214,0.12068277000000016,6.8810369563013625,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
22.29995453,0.743789415,138.7145775,6.996079249,69.39080745,145.7181778,148.3575571,1.598875433,83.00325839730998,Loamy Soil,363.46654235,0.0,6.220397324729432,Jute,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
24.32015275,0.763655626,164.443982,3.908612908,64.12534291,80.65597783,83.2249566,2.090770515,91.89361003771468,Loamy Soil,228.00627734,2.591387092,6.7616344227114284,Jute,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
23.41082397,0.446183515,198.1328168,6.442327695,73.62942928,92.13624738,109.5433511,2.089836143,77.98312400284848,Neutral Soil,275.30902776,0.057672304999999646,8.46329958543531,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
26.55722342,0.227436131,164.0607697,6.309936809,86.96971052,69.33597271,60.90809589,1.259444211,89.50173089366703,Acidic Soil,217.21377912,0.19006319100000013,6.177632620149867,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
22.09270449,0.77010874,190.9858333,6.799170254,66.82339987,118.51604,127.0699501,0.923261045,94.78107464490856,Loamy Soil,312.40938997,0.0,8.644746657723479,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
25.32362232,0.67179981,132.6093316,6.690398286,64.79347898,83.47819473,95.84722338,0.458104294,85.59964909390915,Loamy Soil,244.11889709000002,0.0,5.236586216785751,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
25.86418785,0.617542396,174.9602444,6.987364742,68.70487906,149.9993064,144.1527096,2.449681858,79.42082888635194,Loamy Soil,362.85689506,0.0,6.764575227132059,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
24.0713666,0.435031043,148.1197136,7.641410236,64.73573611,88.3590028,90.88619535,2.104166446,78.49602985820778,Neutral Soil,243.98093425999997,0.6414102359999996,6.153357059503219,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
22.93304726,0.743344711,189.2468931,6.155871591,67.71152247,57.5327909,71.98378298,0.627720906,81.45950952013807,Acidic Soil,197.22809635000002,0.34412840899999964,8.252147695613305,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
26.24036282,0.476573442,195.3295159,6.411958663,73.50073499,92.8589247,108.1528535,1.472072414,82.79154940481611,Neutral Soil,274.51251319,0.08804133699999994,7.443857283525166,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
25.84329577,0.475212296,179.2076422,6.46536348,69.78041324,64.77077547,79.38200666,1.950556734,83.44624806645533,Acidic Soil,213.93319537000002,0.03463652000000028,6.934395821450601,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
24.71612801,0.601740181,146.0577362,6.905541355,70.41498491,127.1649699,117.4504439,1.378292766,79.92109132698414,Loamy Soil,315.03039871,0.0,5.909410088056911,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
26.83689774,0.560808591,166.2771118,6.120557535,68.28442428,62.12534908,67.05625005,1.716642508,86.15568845281942,Acidic Soil,197.46602341,0.37944246500000034,6.1958395270168065,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
25.61799172,0.512282985,170.6761557,6.702769934,71.01797236,105.2081093,116.7366248,0.429834894,86.89122336866484,Neutral Soil,292.96270646,0.0,6.662355018514309,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
23.41949984,0.768326766,197.7250608,6.299759095,71.15671499,65.60131919,71.92434276,2.02191861,80.34522480793558,Peaty Soil,208.68237693999998,0.20024090500000025,8.442753353010975,Jute,Organic Fertilizer,"Enhances fertility naturally, ideal for peaty soils. Prefer this to improve soil fertility while maintaining organic farming practices."
23.02216817,0.517558486,152.6748813,6.243546439,68.20995859,71.23183727,79.92575088,0.942127143,75.68512077171559,Acidic Soil,219.36754674000002,0.25645356099999983,6.631646514464672,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
24.43306944,0.716519064,164.8747524,7.079160659,68.90703731,140.1662245,154.4622192,0.523594499,76.41111588109443,Loamy Soil,363.53548101,0.07916065900000024,6.7480163638416775,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
23.13533968,0.465511752,192.2791913,6.624075053,71.6288571,117.1587827,141.0256761,0.617150354,87.41258953096441,Neutral Soil,329.8133159,0.0,8.3110597881656,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
24.78346406,0.69945234,177.8533796,6.166317119,68.68921288,54.73046849,67.49127628,1.05647153,84.34818116148331,Acidic Soil,190.91095765,0.33368288099999965,7.176292191011816,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
20.18703134,0.813120986,196.2762786,6.081487644,71.20302919,56.9884235,68.85559521,0.526004445,78.16043205298348,Acidic Soil,197.0470479,0.4185123559999999,9.72288967576349,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
22.1919515,0.433018313,159.9179367,6.430070038,66.60145035,72.51987277,73.55274129,1.204144429,84.90308695486544,Neutral Soil,212.67406441,0.06992996199999979,7.206123206424636,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
23.98325909,0.972361206,136.2097982,7.036501779,66.69498378,90.67172843,92.01157817,1.482010372,83.30001782692428,Loamy Soil,249.37829038,0.036501778999999956,5.679369834135415,Jute,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
25.9262382,0.685349484,194.8411626,7.312359634,72.50114815,146.1270877,159.5640307,1.704895633,83.57144439347499,Loamy Soil,378.19226655,0.3123596339999999,7.515211466351489,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
22.05698363,0.58864298,181.6064426,7.335160799,66.06307131,149.5054029,156.9886323,1.550638459,92.18393041914145,Neutral Soil,372.55710651000004,0.3351607989999996,8.233512145014908,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
23.49473018,0.485008777,194.1488406,6.195652425,72.44515442,89.33971589,92.27072824,2.036296981,85.55724337857151,Acidic Soil,254.05559854999996,0.3043475750000004,8.263505863339095,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
25.60733665,0.502996632,191.6066925,7.136060627,71.04383307,142.9171821,143.0414031,2.064693514,88.95646843352226,Neutral Soil,357.00241827,0.136060627,7.482492034172559,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
26.78007119,0.604432431,163.2213821,6.975964191,69.55915711,145.5473674,143.1916205,0.766217246,93.3055734260122,Loamy Soil,358.29814501,0.0,6.094882307891281,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
26.39558365,0.590460713,170.5583079,6.012752337,69.12698326,64.34546557,69.01959794,1.927928898,79.25908383295331,Acidic Soil,202.49204677,0.4872476629999998,6.46162290486045,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
26.97155792,0.646946641,162.6348791,6.625652145,70.14149481,105.454042,114.6329554,2.242274674,78.37456012938522,Loamy Soil,290.22849221,0.0,6.029865964079246,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
26.65319268,0.544841544,193.0850551,7.291687202,71.95364983,84.50924349,95.51715033,0.918142849,84.64881310129348,Neutral Soil,251.98004365000003,0.2916872020000003,7.244349951549594,Jute,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
26.00077544,0.622469905,198.9775893,6.192115028,70.17480945,32.6969866,73.96929072,2.103568081,86.38860146428354,Acidic Soil,176.84108677,0.3078849720000001,7.652755963342915,Jute,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
24.17334094,0.740726636,189.774813,7.082710571,64.98069099,153.7314708,135.9789947,2.118365458,75.17276147670196,Loamy Soil,354.69115649,0.08271057099999979,7.850582733724518,Jute,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
21.31949647,0.393887015,157.7268189,6.815021886,68.81524437,106.3157386,108.479213,1.410861661,83.57685238305268,Neutral Soil,283.61019597,0.0,7.398243158413582,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
